node1,node2,flow
541,53857,0.5093629993269725
542,1105,0.308744777303017
543,135,-0.3406624057067049
544,16905,0.2634416221891798
545,4969,-0.093864642631246
546,6920,0.0741915089741176
547,23,-0.3544364508393285
548,109026,0.2352640545144804
549,1683,-0.110147395126286
69,109027,-0.094176910404258
550,1482,0.0574989346931617
28,73,-0.008752580647519
551,529,0.0311219739292365
552,19769,-0.10643856147671
553,98800,0.0582060687276458
554,14897,-0.4619736015084852
220,5339,-0.2159704646792378
555,43485,0.2928
95,99205,-0.556560922855083
556,4249,0.2270258562339244
557,6903,0.197771358178916
558,40901,-0.0938879191678374
559,38022,-0.3540856031128405
285,1460,-0.0739436214418085
16,101,0.0267300814806621
560,1197,-0.1283116595343942
561,8996,0.295448409080039
2,35,0.0202727400534233
221,25442,0.1932457786116322
562,411,0.0936464126278377
58,2035,-0.0417871341658782
563,24920,0.0665681839165358
564,10288,-0.6031379397763443
498,1984,0.1081133602437468
565,8836,0.0768846842308232
566,4819,0.01890538623886
567,109028,-0.3526421012719313
568,107,0.0046005370544628
569,2714,-0.070404600734749
570,79368,-0.4003998888201486
81,970,0.034600494099727
1,14648,-0.0182169945785157
571,109029,0.0217137266624996
572,36374,-0.0294000523971705
573,19769,0.041687433585044
429,16870,0.1514259234490743
216,11964,0.0385530442305612
249,61215,-0.0505930416307719
216,109030,0.0384449010489888
250,966,-0.1937772925764192
574,4200,-0.0876700413962207
575,109031,0.2367278797996661
371,4687,0.1480654366062771
216,12514,0.0383367578674164
178,42596,0.1402571711177052
520,453,-0.0889990062089149
425,9803,-0.034544294637008
576,3116,-0.0190710668762004
577,1072,-0.1220605007531198
578,361,0.2009206550914819
579,18117,-0.0443559480576647
119,2975,-0.1808527846646913
143,1489,-0.0758427094855574
114,3247,-0.1743831537095302
580,165,-0.1926884574968199
581,358,0.3616255859751268
582,813,-0.1377368576273685
1,1378,0.0397075365579302
583,109032,0.3547738693467336
584,1527,-0.0873855374429848
585,44226,-0.0890213106117035
423,109033,-0.2524811035587702
586,58,0.0709616304251262
587,37642,0.5870020964360587
143,74,0.1049880525686977
28,9431,0.0139908850279618
588,2370,0.1193900304843626
515,4283,-0.3660333098756744
581,477,-0.0143634519218146
58,172,0.0009190526670547
589,3865,-0.1225679723399906
590,871,0.2011446447051673
8,91,-0.0272308173152055
591,30158,0.2914285714285715
592,477,0.0274048673568984
17,551,0.0109494105816432
593,15048,-0.3509220267186389
594,28,0.0221844628077836
595,24,0.9217506631299734
596,401,0.0627781235710008
597,8465,-0.1841992849952768
598,109034,1.0
35,2142,-0.0044479108493481
599,7968,0.4755560532182374
600,100,0.1349785272199065
601,167,0.0136437399918488
602,58741,0.0123097017178564
320,109035,-0.0969876563766281
12,929,-0.0512920021772106
603,401,-0.0139903289424281
604,724,-0.0140112722806239
605,993,-0.009392335820256
606,526,0.0972177034957402
11,433,-0.0406441011525716
125,29903,-0.2410111149546068
264,786,0.0685875345994059
20,91,-0.0269573370839193
607,6598,-0.2089009990917348
608,611,-0.0337821980964879
609,724,-0.0519107548438255
253,1233,-0.062926302893296
610,65799,0.0237222057025803
138,10043,0.0242475505744695
611,454,-0.0599129501769854
74,2123,0.0215279518676359
612,1475,0.248191027496382
336,65888,0.1568358481938729
212,2406,0.0521586842305642
613,597,-0.0272464083192927
614,8003,0.1694645348168001
529,5916,0.0592782910959298
615,78995,0.3889837797984763
616,107417,-0.0498815549216998
617,2459,-0.0687676198147402
28,31131,-0.0203877312097655
618,20694,0.5472756410256411
619,616,0.0043411186859806
620,563,-0.0628750807866309
621,979,-0.0001966256725002
141,138,-0.0239656023119757
518,91737,-0.3019538188277087
622,73603,-0.3305785123966942
623,264,0.2530749161386507
624,306,0.4734743016815133
625,6259,-0.1018840623806191
626,19769,-0.0695041207878091
627,5130,0.3253764753764753
628,578,0.1015752781139069
629,109036,-0.9782923299565848
630,107,0.0529972968931155
78,101,-0.061692410976937
631,325,0.0736446973289078
632,109037,-0.6863382899628252
212,11572,0.0513972435848625
9,1740,0.0109374955812905
633,2330,-0.0402208830632869
634,700,-0.2610649179434827
635,109038,-0.1302214746285393
636,54451,0.2370908987824411
637,2486,-0.3430025445292621
638,108302,-0.723952738990333
639,2833,-0.1739580929777719
46,91,0.0159352948017917
640,26342,-0.1712390452801117
641,108961,0.0961635480294484
563,22665,-0.2731833301309804
642,2583,0.1240442806154023
216,3669,0.0361738942359684
643,407,-0.0994179188023281
399,652,0.0645615205117714
485,3466,0.0463920792168156
477,4248,0.0097211649851135
644,6661,-0.1378668871434477
119,2049,-0.0771331997648496
645,2583,-0.0413721033783204
57,61,-0.0116999300674689
16,1667,-0.101065431882611
646,4465,-0.1994171283471837
217,425,0.045663401482771
647,35474,0.2207402467489163
648,172,0.0294784009767272
649,66695,0.1294809010773751
650,88301,-0.4777205888650046
306,60913,0.093878710410453
21,800,-0.0623075374109189
651,2933,-0.1602012570054228
652,79,0.0397427326861335
653,16792,0.7739398084815321
526,109039,0.0296186763453869
654,2528,0.1332391713747646
